|Country|Channel Name|Category|Main Video Category|username|followers|Main topic|More topics|Likes|Boost Index|Engagement Rate|Engagement Rate 60days|Views|Views Avg.|Avg. 1 Day|Avg. 3 Day|Avg. 7 Day|Avg. 14 Day|Avg. 30 day|Avg. 60 day|Comments Avg|Youtube Link
808|CO|Karolgmusic|Gaming & Apps|Music|Karolgmusic|27100000|Music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|14238429.23076923|50|0.2922038838051663|0.004753666952626|13680917903|7236112.0|5644.0|5644.0|5644.0|5644.0|5644.0|5644.0|3576.0641025641025|UCZuPJZ2kGFdlbQu1qotZaHw
545|CO|J Balvin||Music|J Balvin|33500000|Music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|3674660.0|80|0.0517257970612056|0.0014670357514751|21301599345|1208687.5||19130.0|19130.0|19130.0|19130.0|19130.0|1529.9612403100775|UCt-k6JwNWHMXDBGm9IYHdsg
628|CO|toycantando|Music|Music|toycantando|25600000|Music|Music,Movies,Entertainment|8380779.475000001|68|0.2233924132791327|0.0137656371459695|13782126464|4544787.0|||78342.0|136960.0|187541.75|333861.5555555556|23.58333333333333|UC2xjgvWb9cx5F637XjsUNxw
745|CO|J Balvin||Music|J Balvin|33500000|Music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|3674660.0|80|0.0517257970612056|0.0014670357514751|21301599345|1208687.5||19130.0|19130.0|19130.0|19130.0|19130.0|1529.9612403100775|UCt-k6JwNWHMXDBGm9IYHdsg
608|CO|Karolgmusic|Gaming & Apps|Music|Karolgmusic|27100000|Music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|14238429.23076923|50|0.2922038838051663|0.004753666952626|13680917903|7236112.0|5644.0|5644.0|5644.0|5644.0|5644.0|5644.0|3576.0641025641025|UCZuPJZ2kGFdlbQu1qotZaHw
828|CO|toycantando|Music|Music|toycantando|25600000|Music|Music,Movies,Entertainment|8380779.475000001|68|0.2233924132791327|0.0137656371459695|13782126464|4544787.0|||78342.0|136960.0|187541.75|333861.5555555556|23.58333333333333|UC2xjgvWb9cx5F637XjsUNxw
786|ES|AuronPlay|Music|Comedy|AuronPlay|29100000|Entertainment|Entertainment|540482543.0769231|72|0.5044219195523835|0.0479010229976209|3911652534|18172780.0|0.0|0.0|0.0|0.0|0.0|0.0|56091.69230769231|UCyQqzYXQBUWgBTn4pw_fFSQ
846|ES|Las Ratitas|LifeStyle|Entertainment|Las Ratitas|24500000|Hobby|Hobby,Lifestyle,Entertainment|25734650.14150944|52|0.8083326643064633|0.0256264216942309|9186925718|21945871.5||||||503026.0|0.0|UCUY6t_N9MyEWu6I0ZXkbtKA
586|ES|AuronPlay|Music|Comedy|AuronPlay|29100000|Entertainment|Entertainment|540482543.0769231|72|0.5044219195523835|0.0479010229976209|3911652534|18172780.0|0.0|0.0|0.0|0.0|0.0|0.0|56091.69230769231|UCyQqzYXQBUWgBTn4pw_fFSQ
646|ES|Las Ratitas|LifeStyle|Entertainment|Las Ratitas|24500000|Hobby|Hobby,Lifestyle,Entertainment|25734650.14150944|52|0.8083326643064633|0.0256264216942309|9186925718|21945871.5||||||503026.0|0.0|UCUY6t_N9MyEWu6I0ZXkbtKA
748|"ES
"|VEGETTA777|Gaming & Apps|Gaming|VEGETTA777|33100000|Action game|Gaming,Action game,Role-playing video game,Action-adventure game,Puzzle video game,Strategy video game|772750483.9378144|81|0.0346666187592986|0.015639595106082|14827595754|1431294.0297619046|370641.0|731807.3333333334|921913.5|616709.4375|456802.7272727273|406745.0895522388|1995.3584819387288|UCam8T03EOFBsNdR0thrFHdQ
548|"ES
"|VEGETTA777|Gaming & Apps|Gaming|VEGETTA777|33100000|Action game|Gaming,Action game,Role-playing video game,Action-adventure game,Puzzle video game,Strategy video game|772750483.9378144|81|0.0346666187592986|0.015639595106082|14827595754|1431294.0297619046|370641.0|731807.3333333334|921913.5|616709.4375|456802.7272727273|406745.0895522388|1995.3584819387288|UCam8T03EOFBsNdR0thrFHdQ
557|GB|NoCopyrightSounds|Music|Entertainment|NoCopyrightSounds|32500000|Electronic music|Music,Electronic music|49790905.3183391|78|0.0495805988820867|0.0157469858023048|10341586393|1785483.0|124279.0|124279.0|229200.25|275291.8571428572|367663.3571428572|464329.4814814815|2100.648788927336|UC_aEa8K-EOJ3D6gOs7HcyNg
757|GB|NoCopyrightSounds|Music|Entertainment|NoCopyrightSounds|32500000|Electronic music|Music,Electronic music|49790905.3183391|78|0.0495805988820867|0.0157469858023048|10341586393|1785483.0|124279.0|124279.0|229200.25|275291.8571428572|367663.3571428572|464329.4814814815|2100.648788927336|UC_aEa8K-EOJ3D6gOs7HcyNg
643|ID|Jess No Limit||Gaming|Jess No Limit|24700000|Role-playing video game|Role-playing video game,Action game,Strategy video game,Gaming|118370103.30505182|65|0.0515731489007992|0.0474930280100948|3046560972|1522567.445454545|58818.0|135974.0|197834.8333333333|392787.4545454545|683036.4615384615|1092899.2115384615|17449.325777202073|UCvh1at6xpV1ytYOAzxmqUsA
775|ID|Ricis Official|Gaming & Apps|People & Blogs|Ricis Official|30200000|Lifestyle|Music,Lifestyle|204185092.9975947|61|0.0588860136071447|0.0338350091533338|5032113188|2081384.796825397|154633.0|395246.0|375124.7142857143|565469.0|705652.7575757576|907491.690140845|9346.1040288635|UC4tS4Q_Cno5JVcIUXxQOOpA
575|ID|Ricis Official|Gaming & Apps|People & Blogs|Ricis Official|30200000|Lifestyle|Music,Lifestyle|204185092.9975947|61|0.0588860136071447|0.0338350091533338|5032113188|2081384.796825397|154633.0|395246.0|375124.7142857143|565469.0|705652.7575757576|907491.690140845|9346.1040288635|UC4tS4Q_Cno5JVcIUXxQOOpA
578|ID|AH||Entertainment|AH|29800000|Lifestyle|Lifestyle,Technology|146509276.89320388|55|0.0579282873982821|0.0329250073783997|4012190177|2120971.9696969697|522267.5|739768.25|863344.125|924461.9285714284|795235.5625|890826.2465753425|7283.827669902913|UCaKLg1ELiX0zTJ6Je3c5esA
778|ID|AH||Entertainment|AH|29800000|Lifestyle|Lifestyle,Technology|146509276.89320388|55|0.0579282873982821|0.0329250073783997|4012190177|2120971.9696969697|522267.5|739768.25|863344.125|924461.9285714284|795235.5625|890826.2465753425|7283.827669902913|UCaKLg1ELiX0zTJ6Je3c5esA
843|ID|Jess No Limit||Gaming|Jess No Limit|24700000|Role-playing video game|Role-playing video game,Action game,Strategy video game,Gaming|118370103.30505182|65|0.0515731489007992|0.0474930280100948|3046560972|1522567.445454545|58818.0|135974.0|197834.8333333333|392787.4545454545|683036.4615384615|1092899.2115384615|17449.325777202073|UCvh1at6xpV1ytYOAzxmqUsA
607|IE|PowerKids|Gaming & Apps|Film & Animation|PowerKids|27400000|Movies|Movies,Entertainment|9110728.830550918|30|0.0720319128881469|0.0082750556886148|13796737897|1037818.6|33461.333333333336|78873.625|104567.90909090907|128390.5|161278.9358974359|202888.77952755903|28.147746243739565|UCj-SWZSE0AmotGSQ3apROHw
791|IE|jacksepticeye|Gaming & Apps|Gaming|jacksepticeye|28500000|Gaming|Gaming,Action game,Role-playing video game,Action-adventure game|641050483.4417475|80|0.0833915248102883|0.088538106099015|15393434205|2911652.645833333||1084736.0|1569091.75|1630400.857142857|2131002.95|2383171.7073170734|11206.263106796116|UCYzPXprvl5Y-Sf0g4vX-m6g
639|IE|Lucas and Marcus|Gaming & Apps|Entertainment|Lucas and Marcus|24900000|Technology|Lifestyle,Technology,Entertainment|113049177.74833332|71|0.1402521521419009|0.2133786936165715|7246179800|4032755.0|159831.0|309787.0|1264396.6|1445698.5555555555|3365219.5263157897|5188329.921052632|5423.4383333333335|UCwD4x63A9KC7Si2RuSfg-SA
591|IE|jacksepticeye|Gaming & Apps|Gaming|jacksepticeye|28500000|Gaming|Gaming,Action game,Role-playing video game,Action-adventure game|641050483.4417475|80|0.0833915248102883|0.088538106099015|15393434205|2911652.645833333||1084736.0|1569091.75|1630400.857142857|2131002.95|2383171.7073170734|11206.263106796116|UCYzPXprvl5Y-Sf0g4vX-m6g
839|IE|Lucas and Marcus|Gaming & Apps|Entertainment|Lucas and Marcus|24900000|Technology|Lifestyle,Technology,Entertainment|113049177.74833332|71|0.1402521521419009|0.2133786936165715|7246179800|4032755.0|159831.0|309787.0|1264396.6|1445698.5555555555|3365219.5263157897|5188329.921052632|5423.4383333333335|UCwD4x63A9KC7Si2RuSfg-SA
807|IE|PowerKids|Gaming & Apps|Film & Animation|PowerKids|27400000|Movies|Movies,Entertainment|9110728.830550918|30|0.0720319128881469|0.0082750556886148|13796737897|1037818.6|33461.333333333336|78873.625|104567.90909090907|128390.5|161278.9358974359|202888.77952755903|28.147746243739565|UCj-SWZSE0AmotGSQ3apROHw
450|IN|Ishtar Music|Gaming & Apps|Music|Ishtar Music|37400000|Music of Asia|Music,Music of Asia|18094603.997867804|62|0.0186212808010261|0.000824640216907|14749662467|126009.35416666669|6042.0|15686.5|24412.5|27083.85714285714|25126.58333333333|26636.22641509434|235.4616204690832|UCWi_65E_L8tQZ34C6wVAlpQ
415|IN|T-Series Bhakti Sagar|Gaming & Apps|Music|T-Series Bhakti Sagar|51300000|Music|Music,Music of Asia|27470145.636768952|68|0.005713600123513|0.0006981779490138|23663272345|57639.06759615385|3746.6666666666665|11400.545454545454|17000.305555555555|22836.988764044945|27206.46994535519|34544.42492917847|109.4447941253606|UCaayLD9i5x4MmIoVZxXSv_g
418|IN|YRF|Gaming & Apps|Music|YRF|46900000|Music of Asia|Music,Movies,Music of Asia,Entertainment|230841570.37946427|72|0.1139669104102463|0.0796177606839825|28692968075|1160703.0|123821.66666666669|122221.77777777778|1537511.5384615385|4243331.821428572|2825437.0681818184|3650802.2558139535|3818.832589285714|UCbTLwN10NoCU4WDzLf1JMOA
812|IN|Round2hell||Comedy|Round2hell|26800000|Entertainment|Entertainment,Movies|129404344.1632653|46|1.960562612701797|1.5190442681998173|2860744608|67512106.75||||||38739754.0|67627.32653061225|UCt4atlExw8aj3Bm79nv1fig
811|IN|infobells - Tamil|Gaming & Apps|Education|infobells - Tamil|26800000|Music|Entertainment,Music,Movies|33809680.243902445|54|0.7354389002382683|0.1164533461665973|16380874723|10500117.75|||681903.0|735176.5|759345.75|3046642.625|0.0627177700348432|UCHcn4Ux-sO9nzNu7rDsoQLg
469|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
437|IN|Speed Records|Gaming & Apps|Music|Speed Records|40500000|Music of Asia|Music of Asia,Music|155670991.22908747|70|0.027481222392386|0.0050243866713139|24158005861|155542.61130434778|11633.0|27105.666666666668|77903.65|73897.29166666667|170820.40277777778|186988.784|1219.0380228136885|UCOsyDsO5tIt-VZ1iwjdQmew
413|IN|Sony Music India|Music|Music|Sony Music India|51600000|Pop music|Music,Music of Asia,Pop music|406235612.40865386|74|0.1605030218134655|0.0233348566503943|24301972405|3160971.333333333|121123.5|198616.8|198282.0|947168.8421052631|915714.2790697674|1065197.646341463|7214.261217948718|UC56gTxNs4f9xZ7Pa2i5xNzg
802|IN|Wow Kidz|Gaming & Apps|Film & Animation|Wow Kidz|27600000|Entertainment|Humor,Movies,TV shows,Entertainment|13298666.41434263|60|0.0237304234422458|0.0434138426197172|14736833480|588863.7555555556||24245.0|527084.5|441048.0|718734.25|1177252.0|9.313413014608232|UCN8S4CqMRy6tVKVXvs7Bzeg
424|IN|Infobells - Hindi|Gaming & Apps|Education|Infobells - Hindi|44700000|Music|Music,Movies,Entertainment|24257065.2|62|0.3034212901082259|0.0409726561525092|25062652229|7839576.0|42190.0|42190.0|42190.0|640010.5|1909057.2|1743032.7777777778|68.36170212765957|UC1ciY6kR3yj3kaKZ6R7ewAg
445|IN|Shemaroo|Music|Entertainment|Shemaroo|38200000|Movies|Entertainment,TV shows,Movies|19334895.59923664|69|0.0118512033361982|0.0091525977883239|20326343958|292699.6082995952|472591.75|242466.5|182415.6052631579|318176.9166666667|389478.34857142856|347564.3775510204|51.64517669531996|UCF1JIbMUs6uqoZEY1Haw0GQ
465|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
459|IN|SET India|Gaming & Apps|Shows|SET India|137000000|Movies|Entertainment,TV shows,Music,Movies|174875242.59500712|79|0.0012062699230316|0.0023656925348519|121741739317|109572.8783624031||586040.0|280127.63636363635|343788.13333333336|353601.8571428572|322033.6101694915|76.24431635100784|UCpEhnqL0y41EpW2TvWAHD7Q
457|IN|T-Series|Gaming & Apps|Music|T-Series|220000000|Music of Asia|Entertainment,Music of Asia,Music,Movies|1602680172.346427|83|0.0334631313309383|0.0108794834708074|195660744416|2095329.131972789|152244.83333333334|2134569.625|1809830.395348837|2306178.205479452|1676329.8413793102|2295416.1446945337|4493.984145764316|UCq-Fj5jknLsUf-MWSy4_brA
446|IN|Voot Kids||Entertainment|Voot Kids|38100000|Entertainment|Movies,TV shows,Entertainment|46360335.98812095|51|0.0988783817499208|0.1207710692005263|17243982736|4136043.3333333335|26555.0|1309208.0|1824388.5151515151|1679224.0277777778|2486546.2524271845|3656633.904761905|18.61297297297297|UCJg19noZp7-BYIGvypu_cow
805|IN|Techno Gamerz||Gaming|Techno Gamerz|27500000|Action game|Gaming,Action game,Role-playing video game,Music,Action-adventure game|350302694.12903225|20|0.2627115082697946|0.3006543011311269|6945063533|10295601.666666666|447485.0|1783978.5|3374544.333333333|5457865.333333333|7033370.2727272725|7812998.571428572|32943.27096774193|UCX8pnu3DYUnx8qy8V_c6oHg
744|IN|Goldmines Gaane Sune Ansune|Gaming & Apps|Music|Goldmines Gaane Sune Ansune|33800000|Music of Asia|Music,Movies,Music of Asia,Entertainment|3356772.5584346903|63|0.0087495889965081|0.00597686195782|13932481911|143054.41428571427|5318.666666666667|31948.727272727272|37739.7037037037|49622.208333333336|116277.08791208793|193126.2272727273|38.60708619777896|UCtW7qWjpCZ8zps-Cf2NF26w
390|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
410|IN|Aaj Tak|Gaming & Apps|News & Politics|Aaj Tak|52300000|Society|Society|204913414.41026804|67|0.0024718681685098|0.0012716875214248|19574295579|68319.62263812577|32979.65193370166|35508.87254901961|38195.90909090909|44029.7905982906|75312.6497005988|65271.83708370837|159.21237094729216|UCt4t-jeY85JegMlZ-E5UWtA
338|IN|Sony Music India|Music|Music|Sony Music India|51600000|Pop music|Music,Music of Asia,Pop music|406235612.40865386|74|0.1605030218134655|0.0233348566503943|24301972405|3160971.333333333|121123.5|198616.8|198282.0|947168.8421052631|915714.2790697674|1065197.646341463|7214.261217948718|UC56gTxNs4f9xZ7Pa2i5xNzg
337|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
335|IN|Aaj Tak|Gaming & Apps|News & Politics|Aaj Tak|52300000|Society|Society|204913414.41026804|67|0.0024718681685098|0.0012716875214248|19574295579|68319.62263812577|32979.65193370166|35508.87254901961|38195.90909090909|44029.7905982906|75312.6497005988|65271.83708370837|159.21237094729216|UCt4t-jeY85JegMlZ-E5UWtA
333|IN|Wave Music|Music|Music|Wave Music|52800000|Music|Entertainment,Music,Music of Asia,Movies|135816576.58789626|70|0.0141209392091223|0.0101600780654323|36796548363|381289.2333333333||200310.5|120323.6|386048.5454545455|219288.78125|528557.0789473684|624.7374319564522|UC22nIfOTM7KLIQuFGMKzQbg
332|IN|Colors TV|Gaming & Apps|Entertainment|Colors TV|53400000|Movies|TV shows,Movies,Entertainment|182929448.02476615|73|0.0043755924046414|0.0015152100335221|50613413464|298656.93571428565|73708.5|76024.61904761905|78609.05970149254|78609.05970149254|78609.05970149254|78609.05970149254|93.5163139329806|UC55IWqFLDH1Xp7iu1_xknRA
330|IN|ChuChu TV Nursery Rhymes & Kids Songs|Music|Education|ChuChu TV Nursery Rhymes & Kids Songs|57100000|Movies|Music,Movies,Entertainment|31942735.0|78|0.2827540069232636|0.0277157322785192|38747673464|14184379.75|144947.0|144947.0|175419.0|300547.2|850792.8333333334|1518682.7931034483|0.05|UCBnZ16ahKA2DZ_T5W0FPUXg
326|IN|Shemaroo Filmi Gaane|Gaming & Apps|Music|Shemaroo Filmi Gaane|60700000|Entertainment|Music,Movies,Music of Asia,Entertainment|12480195.256397134|71|0.0058060779435704|0.0012824386786837|28365791631|138098.61182934712|8916.25|16766.81818181818|24047.75|31639.225|38085.36|76050.69718309859|60.74232343909928|UCP6uH_XlsxrXwZQ4DlqbqPg
325|IN|zeetv|Gaming & Apps|Entertainment|zeetv|62100000|TV shows|TV shows,Movies,Entertainment|37475050.78592198|75|0.0015876762131666|0.0054642127172561|16034166113|24789.70339853434||222143.57894736843|246071.78|329388.528|315080.81660899654|338680.5290178572|16.453028571428572|UCppHT7SZKKvar4Oc9J4oljQ
321|IN|SAB TV|Gaming & Apps|Entertainment|SAB TV|69300000|Entertainment|Entertainment,TV shows,Movies|109283010.67816222|70|0.0025363618912195|0.0034900345940398|80431073293|160502.89774404137|72827.25|112895.18803418805|140187.53731343284|143057.95609756096|216374.80681818185|239781.15518744552|77.12499290135726|UC6-F5tO8uklgE9Zy8IvbdFw
319|IN|Goldmines Telefilms||Film & Animation|Goldmines Telefilms|72000000|Movies|Entertainment,Movies|63642295.55905512|69|0.0224438676574986|0.0062944041689925|17652030516|850610.1662035524|83611.5|104979.63888888888|86986.75|89256.875|201000.32212885155|435703.1469194313|495.47687007874015|UCyoXW-Dse7fURq30EWl_CUA
315|IN|Zee Music Company|Music|Music|Zee Music Company|85500000|Pop music|Music of Asia,Music,Pop music|210395355.2550753|76|0.0299394154667478|0.021687585540266|48162039794|1106508.6933333331|18710.0|1631243.1666666667|1367778.88|1800404.0377358492|2142683.9166666665|1819933.2470588237|1771.2442698100851|UCFFbwnve3yF62-tVXkTyHqg
309|IN|SET India|Gaming & Apps|Shows|SET India|137000000|Movies|Entertainment,TV shows,Music,Movies|174875242.59500712|79|0.0012062699230316|0.0023656925348519|121741739317|109572.8783624031||586040.0|280127.63636363635|343788.13333333336|353601.8571428572|322033.6101694915|76.24431635100784|UCpEhnqL0y41EpW2TvWAHD7Q
307|IN|T-Series|Gaming & Apps|Music|T-Series|220000000|Music of Asia|Entertainment,Music of Asia,Music,Movies|1602680172.346427|83|0.0334631313309383|0.0108794834708074|195660744416|2095329.131972789|152244.83333333334|2134569.625|1809830.395348837|2306178.205479452|1676329.8413793102|2295416.1446945337|4493.984145764316|UCq-Fj5jknLsUf-MWSy4_brA
300|IN|Ishtar Music|Gaming & Apps|Music|Ishtar Music|37400000|Music of Asia|Music,Music of Asia|18094603.997867804|62|0.0186212808010261|0.000824640216907|14749662467|126009.35416666669|6042.0|15686.5|24412.5|27083.85714285714|25126.58333333333|26636.22641509434|235.4616204690832|UCWi_65E_L8tQZ34C6wVAlpQ
854|IN|Amit Bhadana||Entertainment|Amit Bhadana|24000000|Entertainment|Music,Movies,Entertainment|113983128.84210524|60|1.0158530860745614|0.0557998146929824|2227021034|29834436.0|0.0|0.0|0.0|0.0|0.0|0.0|100248.5|UC_vcKmg67vjMP7ciLnSxSHQ
340|IN|T-Series Bhakti Sagar|Gaming & Apps|Music|T-Series Bhakti Sagar|51300000|Music|Music,Music of Asia|27470145.636768952|68|0.005713600123513|0.0006981779490138|23663272345|57639.06759615385|3746.6666666666665|11400.545454545454|17000.305555555555|22836.988764044945|27206.46994535519|34544.42492917847|109.4447941253606|UCaayLD9i5x4MmIoVZxXSv_g
412|IN|Tips Official|Gaming & Apps|Music|Tips Official|52000000|Music|Music,Music of Asia|35849829.85207101|67|0.0517059029380183|0.0146526343785196|27298793597|711603.375|90341.0|672895.0|388348.3333333333|490603.4117647059|600848.2741935484|748163.4913793104|655.4644970414201|UCJrDMFOdv1I2k8n9oK_V21w
343|IN|YRF|Gaming & Apps|Music|YRF|46900000|Music of Asia|Music,Movies,Music of Asia,Entertainment|230841570.37946427|72|0.1139669104102463|0.0796177606839825|28692968075|1160703.0|123821.66666666669|122221.77777777778|1537511.5384615385|4243331.821428572|2825437.0681818184|3650802.2558139535|3818.832589285714|UCbTLwN10NoCU4WDzLf1JMOA
